Rp_low, Rp_high, Rp_mid, Per_low, Per_hi, Per_mid, Occ
(REarth), (REarth), (REarth), (Days), (Days)(Days), per_M_dwarf
   1.929,    2.000,    1.964,    6.980,    7.869,    7.411,  2.071E-03
   2.000,    2.071,    2.036,    6.980,    7.869,    7.411,  2.199E-03
   2.071,    2.143,    2.107,    6.980,    7.869,    7.411,  2.223E-03
   2.143,    2.214,    2.179,    6.980,    7.869,    7.411,  2.158E-03
   2.214,    2.286,    2.250,    6.980,    7.869,    7.411,  2.004E-03
   2.286,    2.357,    2.321,    6.980,    7.869,    7.411,  1.811E-03
   2.357,    2.429,    2.393,    6.980,    7.869,    7.411,  1.601E-03
   2.429,    2.500,    2.464,    6.980,    7.869,    7.411,  1.375E-03
   2.500,    2.571,    2.536,    6.980,    7.869,    7.411,  1.157E-03
   2.571,    2.643,    2.607,    6.980,    7.869,    7.411,  1.001E-03
   2.643,    2.714,    2.679,    6.980,    7.869,    7.411,  8.581E-04
   2.714,    2.786,    2.750,    6.980,    7.869,    7.411,  7.392E-04
   2.786,    2.857,    2.821,    6.980,    7.869,    7.411,  6.520E-04
   2.857,    2.929,    2.893,    6.980,    7.869,    7.411,  5.719E-04
   2.929,    3.000,    2.964,    6.980,    7.869,    7.411,  5.012E-04
   3.000,    3.071,    3.036,    6.980,    7.869,    7.411,  4.355E-04
   3.071,    3.143,    3.107,    6.980,    7.869,    7.411,  3.874E-04
   3.143,    3.214,    3.179,    6.980,    7.869,    7.411,  3.627E-04
   3.214,    3.286,    3.250,    6.980,    7.869,    7.411,  3.134E-04
   3.286,    3.357,    3.321,    6.980,    7.869,    7.411,  2.730E-04
   3.357,    3.429,    3.393,    6.980,    7.869,    7.411,  2.572E-04
   3.429,    3.500,    3.464,    6.980,    7.869,    7.411,  2.104E-04
   3.500,    3.571,    3.536,    6.980,    7.869,    7.411,  1.795E-04
   3.571,    3.643,    3.607,    6.980,    7.869,    7.411,  1.317E-04
   3.643,    3.714,    3.679,    6.980,    7.869,    7.411,  1.066E-04
   3.714,    3.786,    3.750,    6.980,    7.869,    7.411,  9.004E-05
   3.786,    3.857,    3.821,    6.980,    7.869,    7.411,  7.391E-05
   3.857,    3.929,    3.893,    6.980,    7.869,    7.411,  6.559E-05
   3.929,    4.000,    3.964,    6.980,    7.869,    7.411,  5.496E-05
   0.500,    0.571,    0.536,    7.869,    8.871,    8.355,  0.000E+00
   0.571,    0.643,    0.607,    7.869,    8.871,    8.355,  4.766E-03
   0.643,    0.714,    0.679,    7.869,    8.871,    8.355,  4.421E-03
   0.714,    0.786,    0.750,    7.869,    8.871,    8.355,  3.690E-03
   0.786,    0.857,    0.821,    7.869,    8.871,    8.355,  3.551E-03
   0.857,    0.929,    0.893,    7.869,    8.871,    8.355,  3.428E-03
   0.929,    1.000,    0.964,    7.869,    8.871,    8.355,  3.407E-03
   1.000,    1.071,    1.036,    7.869,    8.871,    8.355,  3.368E-03
   1.071,    1.143,    1.107,    7.869,    8.871,    8.355,  3.254E-03
   1.143,    1.214,    1.179,    7.869,    8.871,    8.355,  3.143E-03
   1.214,    1.286,    1.250,    7.869,    8.871,    8.355,  2.925E-03
   1.286,    1.357,    1.321,    7.869,    8.871,    8.355,  2.813E-03
   1.357,    1.429,    1.393,    7.869,    8.871,    8.355,  2.556E-03
   1.429,    1.500,    1.464,    7.869,    8.871,    8.355,  2.305E-03
   1.500,    1.571,    1.536,    7.869,    8.871,    8.355,  2.139E-03
   1.571,    1.643,    1.607,    7.869,    8.871,    8.355,  2.064E-03
   1.643,    1.714,    1.679,    7.869,    8.871,    8.355,  2.066E-03
   1.714,    1.786,    1.750,    7.869,    8.871,    8.355,  2.144E-03
   1.786,    1.857,    1.821,    7.869,    8.871,    8.355,  2.211E-03
   1.857,    1.929,    1.893,    7.869,    8.871,    8.355,  2.314E-03
   1.929,    2.000,    1.964,    7.869,    8.871,    8.355,  2.413E-03
   2.000,    2.071,    2.036,    7.869,    8.871,    8.355,  2.517E-03
   2.071,    2.143,    2.107,    7.869,    8.871,    8.355,  2.491E-03
   2.143,    2.214,    2.179,    7.869,    8.871,    8.355,  2.394E-03
   2.214,    2.286,    2.250,    7.869,    8.871,    8.355,  2.245E-03
   2.286,    2.357,    2.321,    7.869,    8.871,    8.355,  2.000E-03
   2.357,    2.429,    2.393,    7.869,    8.871,    8.355,  1.791E-03
   2.429,    2.500,    2.464,    7.869,    8.871,    8.355,  1.542E-03
   2.500,    2.571,    2.536,    7.869,    8.871,    8.355,  1.352E-03
   2.571,    2.643,    2.607,    7.869,    8.871,    8.355,  1.149E-03
   2.643,    2.714,    2.679,    7.869,    8.871,    8.355,  1.011E-03
   2.714,    2.786,    2.750,    7.869,    8.871,    8.355,  8.648E-04
   2.786,    2.857,    2.821,    7.869,    8.871,    8.355,  7.760E-04
   2.857,    2.929,    2.893,    7.869,    8.871,    8.355,  6.741E-04
   2.929,    3.000,    2.964,    7.869,    8.871,    8.355,  6.267E-04
   3.000,    3.071,    3.036,    7.869,    8.871,    8.355,  5.243E-04
   3.071,    3.143,    3.107,    7.869,    8.871,    8.355,  4.672E-04
   3.143,    3.214,    3.179,    7.869,    8.871,    8.355,  4.017E-04
   3.214,    3.286,    3.250,    7.869,    8.871,    8.355,  3.488E-04
   3.286,    3.357,    3.321,    7.869,    8.871,    8.355,  2.844E-04
   3.357,    3.429,    3.393,    7.869,    8.871,    8.355,  2.504E-04
   3.429,    3.500,    3.464,    7.869,    8.871,    8.355,  1.934E-04
   3.500,    3.571,    3.536,    7.869,    8.871,    8.355,  1.577E-04
   3.571,    3.643,    3.607,    7.869,    8.871,    8.355,  1.280E-04
   3.643,    3.714,    3.679,    7.869,    8.871,    8.355,  1.062E-04
   3.714,    3.786,    3.750,    7.869,    8.871,    8.355,  8.356E-05
   3.786,    3.857,    3.821,    7.869,    8.871,    8.355,  7.364E-05
   3.857,    3.929,    3.893,    7.869,    8.871,    8.355,  5.667E-05
   3.929,    4.000,    3.964,    7.869,    8.871,    8.355,  5.497E-05
   0.500,    0.571,    0.536,    8.871,   10.000,    9.418,  0.000E+00
   0.571,    0.643,    0.607,    8.871,   10.000,    9.418,  7.303E-03
   0.643,    0.714,    0.679,    8.871,   10.000,    9.418,  5.121E-03
   0.714,    0.786,    0.750,    8.871,   10.000,    9.418,  3.975E-03
   0.786,    0.857,    0.821,    8.871,   10.000,    9.418,  3.170E-03
   0.857,    0.929,    0.893,    8.871,   10.000,    9.418,  2.673E-03
   0.929,    1.000,    0.964,    8.871,   10.000,    9.418,  2.531E-03
   1.000,    1.071,    1.036,    8.871,   10.000,    9.418,  2.476E-03
   1.071,    1.143,    1.107,    8.871,   10.000,    9.418,  2.580E-03
   1.143,    1.214,    1.179,    8.871,   10.000,    9.418,  2.735E-03
   1.214,    1.286,    1.250,    8.871,   10.000,    9.418,  2.786E-03
   1.286,    1.357,    1.321,    8.871,   10.000,    9.418,  2.872E-03
   1.357,    1.429,    1.393,    8.871,   10.000,    9.418,  2.794E-03
   1.429,    1.500,    1.464,    8.871,   10.000,    9.418,  2.686E-03
   1.500,    1.571,    1.536,    8.871,   10.000,    9.418,  2.569E-03
   1.571,    1.643,    1.607,    8.871,   10.000,    9.418,  2.549E-03
   1.643,    1.714,    1.679,    8.871,   10.000,    9.418,  2.558E-03
   1.714,    1.786,    1.750,    8.871,   10.000,    9.418,  2.614E-03
   1.786,    1.857,    1.821,    8.871,   10.000,    9.418,  2.698E-03
   1.857,    1.929,    1.893,    8.871,   10.000,    9.418,  2.756E-03
   1.929,    2.000,    1.964,    8.871,   10.000,    9.418,  2.796E-03
   2.000,    2.071,    2.036,    8.871,   10.000,    9.418,  2.820E-03
   2.071,    2.143,    2.107,    8.871,   10.000,    9.418,  2.728E-03
   2.143,    2.214,    2.179,    8.871,   10.000,    9.418,  2.562E-03
   2.214,    2.286,    2.250,    8.871,   10.000,    9.418,  2.350E-03
   2.286,    2.357,    2.321,    8.871,   10.000,    9.418,  2.113E-03
   2.357,    2.429,    2.393,    8.871,   10.000,    9.418,  1.863E-03
   2.429,    2.500,    2.464,    8.871,   10.000,    9.418,  1.638E-03
   2.500,    2.571,    2.536,    8.871,   10.000,    9.418,  1.419E-03
   2.571,    2.643,    2.607,    8.871,   10.000,    9.418,  1.242E-03
   2.643,    2.714,    2.679,    8.871,   10.000,    9.418,  1.115E-03
   2.714,    2.786,    2.750,    8.871,   10.000,    9.418,  9.857E-04
   2.786,    2.857,    2.821,    8.871,   10.000,    9.418,  8.951E-04
   2.857,    2.929,    2.893,    8.871,   10.000,    9.418,  7.943E-04
   2.929,    3.000,    2.964,    8.871,   10.000,    9.418,  7.173E-04
   3.000,    3.071,    3.036,    8.871,   10.000,    9.418,  6.448E-04
   3.071,    3.143,    3.107,    8.871,   10.000,    9.418,  5.424E-04
   3.143,    3.214,    3.179,    8.871,   10.000,    9.418,  4.693E-04
   3.214,    3.286,    3.250,    8.871,   10.000,    9.418,  3.992E-04
   3.286,    3.357,    3.321,    8.871,   10.000,    9.418,  3.188E-04
   3.357,    3.429,    3.393,    8.871,   10.000,    9.418,  2.653E-04
   3.429,    3.500,    3.464,    8.871,   10.000,    9.418,  2.210E-04
   3.500,    3.571,    3.536,    8.871,   10.000,    9.418,  1.753E-04
   3.571,    3.643,    3.607,    8.871,   10.000,    9.418,  1.430E-04
   3.643,    3.714,    3.679,    8.871,   10.000,    9.418,  1.158E-04
   3.714,    3.786,    3.750,    8.871,   10.000,    9.418,  9.791E-05
   3.786,    3.857,    3.821,    8.871,   10.000,    9.418,  7.933E-05
   3.857,    3.929,    3.893,    8.871,   10.000,    9.418,  7.074E-05
   3.929,    4.000,    3.964,    8.871,   10.000,    9.418,  6.404E-05
   0.500,    0.571,    0.536,   10.000,   11.273,   10.617,  0.000E+00
   0.571,    0.643,    0.607,   10.000,   11.273,   10.617,  8.536E-03
   0.643,    0.714,    0.679,   10.000,   11.273,   10.617,  6.099E-03
   0.714,    0.786,    0.750,   10.000,   11.273,   10.617,  4.428E-03
   0.786,    0.857,    0.821,   10.000,   11.273,   10.617,  2.996E-03
   0.857,    0.929,    0.893,   10.000,   11.273,   10.617,  2.177E-03
   0.929,    1.000,    0.964,   10.000,   11.273,   10.617,  1.968E-03
   1.000,    1.071,    1.036,   10.000,   11.273,   10.617,  2.068E-03
   1.071,    1.143,    1.107,   10.000,   11.273,   10.617,  2.323E-03
   1.143,    1.214,    1.179,   10.000,   11.273,   10.617,  2.687E-03
   1.214,    1.286,    1.250,   10.000,   11.273,   10.617,  2.915E-03
   1.286,    1.357,    1.321,   10.000,   11.273,   10.617,  3.221E-03
   1.357,    1.429,    1.393,   10.000,   11.273,   10.617,  3.191E-03
   1.429,    1.500,    1.464,   10.000,   11.273,   10.617,  3.102E-03
   1.500,    1.571,    1.536,   10.000,   11.273,   10.617,  3.013E-03
   1.571,    1.643,    1.607,   10.000,   11.273,   10.617,  3.009E-03
   1.643,    1.714,    1.679,   10.000,   11.273,   10.617,  3.068E-03
   1.714,    1.786,    1.750,   10.000,   11.273,   10.617,  3.131E-03
   1.786,    1.857,    1.821,   10.000,   11.273,   10.617,  3.248E-03
   1.857,    1.929,    1.893,   10.000,   11.273,   10.617,  3.234E-03
   1.929,    2.000,    1.964,   10.000,   11.273,   10.617,  3.174E-03
   2.000,    2.071,    2.036,   10.000,   11.273,   10.617,  3.142E-03
   2.071,    2.143,    2.107,   10.000,   11.273,   10.617,  2.936E-03
   2.143,    2.214,    2.179,   10.000,   11.273,   10.617,  2.691E-03
   2.214,    2.286,    2.250,   10.000,   11.273,   10.617,  2.396E-03
   2.286,    2.357,    2.321,   10.000,   11.273,   10.617,  2.097E-03
   2.357,    2.429,    2.393,   10.000,   11.273,   10.617,  1.817E-03
   2.429,    2.500,    2.464,   10.000,   11.273,   10.617,  1.620E-03
   2.500,    2.571,    2.536,   10.000,   11.273,   10.617,  1.442E-03
   2.571,    2.643,    2.607,   10.000,   11.273,   10.617,  1.290E-03
   2.643,    2.714,    2.679,   10.000,   11.273,   10.617,  1.158E-03
   2.714,    2.786,    2.750,   10.000,   11.273,   10.617,  1.062E-03
   2.786,    2.857,    2.821,   10.000,   11.273,   10.617,  9.598E-04
   2.857,    2.929,    2.893,   10.000,   11.273,   10.617,  8.903E-04
   2.929,    3.000,    2.964,   10.000,   11.273,   10.617,  7.916E-04
   3.000,    3.071,    3.036,   10.000,   11.273,   10.617,  7.028E-04
   3.071,    3.143,    3.107,   10.000,   11.273,   10.617,  6.004E-04
   3.143,    3.214,    3.179,   10.000,   11.273,   10.617,  5.243E-04
   3.214,    3.286,    3.250,   10.000,   11.273,   10.617,  4.570E-04
   3.286,    3.357,    3.321,   10.000,   11.273,   10.617,  3.668E-04
   3.357,    3.429,    3.393,   10.000,   11.273,   10.617,  3.036E-04
   3.429,    3.500,    3.464,   10.000,   11.273,   10.617,  2.579E-04
   3.500,    3.571,    3.536,   10.000,   11.273,   10.617,  2.064E-04
   3.571,    3.643,    3.607,   10.000,   11.273,   10.617,  1.762E-04
   3.643,    3.714,    3.679,   10.000,   11.273,   10.617,  1.448E-04
   3.714,    3.786,    3.750,   10.000,   11.273,   10.617,  1.226E-04
   3.786,    3.857,    3.821,   10.000,   11.273,   10.617,  1.052E-04
   3.857,    3.929,    3.893,   10.000,   11.273,   10.617,  9.085E-05
   3.929,    4.000,    3.964,   10.000,   11.273,   10.617,  8.493E-05
   0.500,    0.571,    0.536,   11.273,   12.708,   11.969,  0.000E+00
   0.571,    0.643,    0.607,   11.273,   12.708,   11.969,  8.892E-03
   0.643,    0.714,    0.679,   11.273,   12.708,   11.969,  6.917E-03
   0.714,    0.786,    0.750,   11.273,   12.708,   11.969,  4.724E-03
   0.786,    0.857,    0.821,   11.273,   12.708,   11.969,  3.124E-03
   0.857,    0.929,    0.893,   11.273,   12.708,   11.969,  2.133E-03
   0.929,    1.000,    0.964,   11.273,   12.708,   11.969,  1.837E-03
   1.000,    1.071,    1.036,   11.273,   12.708,   11.969,  2.147E-03
   1.071,    1.143,    1.107,   11.273,   12.708,   11.969,  2.573E-03
   1.143,    1.214,    1.179,   11.273,   12.708,   11.969,  3.090E-03
   1.214,    1.286,    1.250,   11.273,   12.708,   11.969,  3.496E-03
   1.286,    1.357,    1.321,   11.273,   12.708,   11.969,  3.801E-03
   1.357,    1.429,    1.393,   11.273,   12.708,   11.969,  3.725E-03
   1.429,    1.500,    1.464,   11.273,   12.708,   11.969,  3.576E-03
   1.500,    1.571,    1.536,   11.273,   12.708,   11.969,  3.467E-03
   1.571,    1.643,    1.607,   11.273,   12.708,   11.969,  3.353E-03
   1.643,    1.714,    1.679,   11.273,   12.708,   11.969,  3.373E-03
   1.714,    1.786,    1.750,   11.273,   12.708,   11.969,  3.499E-03
   1.786,    1.857,    1.821,   11.273,   12.708,   11.969,  3.514E-03
   1.857,    1.929,    1.893,   11.273,   12.708,   11.969,  3.553E-03
   1.929,    2.000,    1.964,   11.273,   12.708,   11.969,  3.432E-03
   2.000,    2.071,    2.036,   11.273,   12.708,   11.969,  3.338E-03
   2.071,    2.143,    2.107,   11.273,   12.708,   11.969,  3.048E-03
   2.143,    2.214,    2.179,   11.273,   12.708,   11.969,  2.726E-03
   2.214,    2.286,    2.250,   11.273,   12.708,   11.969,  2.355E-03
   2.286,    2.357,    2.321,   11.273,   12.708,   11.969,  2.046E-03
   2.357,    2.429,    2.393,   11.273,   12.708,   11.969,  1.771E-03
   2.429,    2.500,    2.464,   11.273,   12.708,   11.969,  1.547E-03
   2.500,    2.571,    2.536,   11.273,   12.708,   11.969,  1.388E-03
   2.571,    2.643,    2.607,   11.273,   12.708,   11.969,  1.264E-03
   2.643,    2.714,    2.679,   11.273,   12.708,   11.969,  1.183E-03
   2.714,    2.786,    2.750,   11.273,   12.708,   11.969,  1.056E-03
   2.786,    2.857,    2.821,   11.273,   12.708,   11.969,  9.847E-04
   2.857,    2.929,    2.893,   11.273,   12.708,   11.969,  8.938E-04
   2.929,    3.000,    2.964,   11.273,   12.708,   11.969,  8.041E-04
   3.000,    3.071,    3.036,   11.273,   12.708,   11.969,  7.280E-04
   3.071,    3.143,    3.107,   11.273,   12.708,   11.969,  6.212E-04
   3.143,    3.214,    3.179,   11.273,   12.708,   11.969,  5.386E-04
   3.214,    3.286,    3.250,   11.273,   12.708,   11.969,  4.509E-04
   3.286,    3.357,    3.321,   11.273,   12.708,   11.969,  3.812E-04
   3.357,    3.429,    3.393,   11.273,   12.708,   11.969,  3.242E-04
   3.429,    3.500,    3.464,   11.273,   12.708,   11.969,  2.740E-04
   3.500,    3.571,    3.536,   11.273,   12.708,   11.969,  2.235E-04
   3.571,    3.643,    3.607,   11.273,   12.708,   11.969,  1.884E-04
   3.643,    3.714,    3.679,   11.273,   12.708,   11.969,  1.529E-04
   3.714,    3.786,    3.750,   11.273,   12.708,   11.969,  1.432E-04
   3.786,    3.857,    3.821,   11.273,   12.708,   11.969,  1.226E-04
   3.857,    3.929,    3.893,   11.273,   12.708,   11.969,  1.102E-04
   3.929,    4.000,    3.964,   11.273,   12.708,   11.969,  1.034E-04
   0.500,    0.571,    0.536,   12.708,   14.326,   13.493,  0.000E+00
   0.571,    0.643,    0.607,   12.708,   14.326,   13.493,  0.000E+00
   0.643,    0.714,    0.679,   12.708,   14.326,   13.493,  7.429E-03
   0.714,    0.786,    0.750,   12.708,   14.326,   13.493,  5.655E-03
   0.786,    0.857,    0.821,   12.708,   14.326,   13.493,  3.815E-03
   0.857,    0.929,    0.893,   12.708,   14.326,   13.493,  2.758E-03
   0.929,    1.000,    0.964,   12.708,   14.326,   13.493,  2.481E-03
   1.000,    1.071,    1.036,   12.708,   14.326,   13.493,  2.775E-03
   1.071,    1.143,    1.107,   12.708,   14.326,   13.493,  3.270E-03
   1.143,    1.214,    1.179,   12.708,   14.326,   13.493,  3.808E-03
   1.214,    1.286,    1.250,   12.708,   14.326,   13.493,  4.234E-03
   1.286,    1.357,    1.321,   12.708,   14.326,   13.493,  4.524E-03
   1.357,    1.429,    1.393,   12.708,   14.326,   13.493,  4.372E-03
   1.429,    1.500,    1.464,   12.708,   14.326,   13.493,  4.061E-03
   1.500,    1.571,    1.536,   12.708,   14.326,   13.493,  3.772E-03
   1.571,    1.643,    1.607,   12.708,   14.326,   13.493,  3.681E-03
   1.643,    1.714,    1.679,   12.708,   14.326,   13.493,  3.713E-03
   1.714,    1.786,    1.750,   12.708,   14.326,   13.493,  3.747E-03
   1.786,    1.857,    1.821,   12.708,   14.326,   13.493,  3.888E-03
   1.857,    1.929,    1.893,   12.708,   14.326,   13.493,  3.804E-03
   1.929,    2.000,    1.964,   12.708,   14.326,   13.493,  3.691E-03
   2.000,    2.071,    2.036,   12.708,   14.326,   13.493,  3.527E-03
   2.071,    2.143,    2.107,   12.708,   14.326,   13.493,  3.217E-03
   2.143,    2.214,    2.179,   12.708,   14.326,   13.493,  2.827E-03
   2.214,    2.286,    2.250,   12.708,   14.326,   13.493,  2.443E-03
   2.286,    2.357,    2.321,   12.708,   14.326,   13.493,  2.103E-03
   2.357,    2.429,    2.393,   12.708,   14.326,   13.493,  1.809E-03
   2.429,    2.500,    2.464,   12.708,   14.326,   13.493,  1.579E-03
   2.500,    2.571,    2.536,   12.708,   14.326,   13.493,  1.378E-03
   2.571,    2.643,    2.607,   12.708,   14.326,   13.493,  1.261E-03
   2.643,    2.714,    2.679,   12.708,   14.326,   13.493,  1.169E-03
   2.714,    2.786,    2.750,   12.708,   14.326,   13.493,  1.025E-03
   2.786,    2.857,    2.821,   12.708,   14.326,   13.493,  9.592E-04
   2.857,    2.929,    2.893,   12.708,   14.326,   13.493,  8.563E-04
   2.929,    3.000,    2.964,   12.708,   14.326,   13.493,  7.570E-04
   3.000,    3.071,    3.036,   12.708,   14.326,   13.493,  6.486E-04
   3.071,    3.143,    3.107,   12.708,   14.326,   13.493,  5.756E-04
   3.143,    3.214,    3.179,   12.708,   14.326,   13.493,  4.973E-04
   3.214,    3.286,    3.250,   12.708,   14.326,   13.493,  4.120E-04
   3.286,    3.357,    3.321,   12.708,   14.326,   13.493,  3.472E-04
   3.357,    3.429,    3.393,   12.708,   14.326,   13.493,  3.005E-04
   3.429,    3.500,    3.464,   12.708,   14.326,   13.493,  2.471E-04
   3.500,    3.571,    3.536,   12.708,   14.326,   13.493,  2.105E-04
   3.571,    3.643,    3.607,   12.708,   14.326,   13.493,  1.902E-04
   3.643,    3.714,    3.679,   12.708,   14.326,   13.493,  1.583E-04
   3.714,    3.786,    3.750,   12.708,   14.326,   13.493,  1.369E-04
   3.786,    3.857,    3.821,   12.708,   14.326,   13.493,  1.327E-04
   3.857,    3.929,    3.893,   12.708,   14.326,   13.493,  1.205E-04
   3.929,    4.000,    3.964,   12.708,   14.326,   13.493,  1.193E-04
   0.500,    0.571,    0.536,   14.326,   16.150,   15.211,  0.000E+00
   0.571,    0.643,    0.607,   14.326,   16.150,   15.211,  0.000E+00
   0.643,    0.714,    0.679,   14.326,   16.150,   15.211,  7.484E-03
   0.714,    0.786,    0.750,   14.326,   16.150,   15.211,  6.014E-03
   0.786,    0.857,    0.821,   14.326,   16.150,   15.211,  4.666E-03
   0.857,    0.929,    0.893,   14.326,   16.150,   15.211,  3.550E-03
   0.929,    1.000,    0.964,   14.326,   16.150,   15.211,  3.346E-03
   1.000,    1.071,    1.036,   14.326,   16.150,   15.211,  3.651E-03
   1.071,    1.143,    1.107,   14.326,   16.150,   15.211,  4.171E-03
   1.143,    1.214,    1.179,   14.326,   16.150,   15.211,  4.572E-03
   1.214,    1.286,    1.250,   14.326,   16.150,   15.211,  4.924E-03
   1.286,    1.357,    1.321,   14.326,   16.150,   15.211,  5.115E-03
   1.357,    1.429,    1.393,   14.326,   16.150,   15.211,  4.963E-03
   1.429,    1.500,    1.464,   14.326,   16.150,   15.211,  4.494E-03
   1.500,    1.571,    1.536,   14.326,   16.150,   15.211,  4.162E-03
   1.571,    1.643,    1.607,   14.326,   16.150,   15.211,  4.061E-03
   1.643,    1.714,    1.679,   14.326,   16.150,   15.211,  4.028E-03
   1.714,    1.786,    1.750,   14.326,   16.150,   15.211,  4.101E-03
   1.786,    1.857,    1.821,   14.326,   16.150,   15.211,  4.132E-03
   1.857,    1.929,    1.893,   14.326,   16.150,   15.211,  4.177E-03
   1.929,    2.000,    1.964,   14.326,   16.150,   15.211,  4.032E-03
   2.000,    2.071,    2.036,   14.326,   16.150,   15.211,  3.905E-03
   2.071,    2.143,    2.107,   14.326,   16.150,   15.211,  3.540E-03
   2.143,    2.214,    2.179,   14.326,   16.150,   15.211,  3.135E-03
   2.214,    2.286,    2.250,   14.326,   16.150,   15.211,  2.717E-03
   2.286,    2.357,    2.321,   14.326,   16.150,   15.211,  2.310E-03
   2.357,    2.429,    2.393,   14.326,   16.150,   15.211,  1.984E-03
   2.429,    2.500,    2.464,   14.326,   16.150,   15.211,  1.722E-03
   2.500,    2.571,    2.536,   14.326,   16.150,   15.211,  1.536E-03
   2.571,    2.643,    2.607,   14.326,   16.150,   15.211,  1.354E-03
   2.643,    2.714,    2.679,   14.326,   16.150,   15.211,  1.221E-03
   2.714,    2.786,    2.750,   14.326,   16.150,   15.211,  1.064E-03
   2.786,    2.857,    2.821,   14.326,   16.150,   15.211,  9.093E-04
   2.857,    2.929,    2.893,   14.326,   16.150,   15.211,  7.933E-04
   2.929,    3.000,    2.964,   14.326,   16.150,   15.211,  6.674E-04
   3.000,    3.071,    3.036,   14.326,   16.150,   15.211,  5.626E-04
   3.071,    3.143,    3.107,   14.326,   16.150,   15.211,  4.765E-04
   3.143,    3.214,    3.179,   14.326,   16.150,   15.211,  3.847E-04
   3.214,    3.286,    3.250,   14.326,   16.150,   15.211,  3.345E-04
   3.286,    3.357,    3.321,   14.326,   16.150,   15.211,  2.826E-04
   3.357,    3.429,    3.393,   14.326,   16.150,   15.211,  2.357E-04
   3.429,    3.500,    3.464,   14.326,   16.150,   15.211,  2.035E-04
   3.500,    3.571,    3.536,   14.326,   16.150,   15.211,  1.852E-04
   3.571,    3.643,    3.607,   14.326,   16.150,   15.211,  1.672E-04
   3.643,    3.714,    3.679,   14.326,   16.150,   15.211,  1.518E-04
   3.714,    3.786,    3.750,   14.326,   16.150,   15.211,  1.390E-04
   3.786,    3.857,    3.821,   14.326,   16.150,   15.211,  1.260E-04
   3.857,    3.929,    3.893,   14.326,   16.150,   15.211,  1.310E-04
   3.929,    4.000,    3.964,   14.326,   16.150,   15.211,  1.343E-04
   0.500,    0.571,    0.536,   16.150,   18.206,   17.147,  0.000E+00
   0.571,    0.643,    0.607,   16.150,   18.206,   17.147,  0.000E+00
   0.643,    0.714,    0.679,   16.150,   18.206,   17.147,  7.384E-03
   0.714,    0.786,    0.750,   16.150,   18.206,   17.147,  5.562E-03
   0.786,    0.857,    0.821,   16.150,   18.206,   17.147,  5.074E-03
   0.857,    0.929,    0.893,   16.150,   18.206,   17.147,  4.362E-03
   0.929,    1.000,    0.964,   16.150,   18.206,   17.147,  4.325E-03
   1.000,    1.071,    1.036,   16.150,   18.206,   17.147,  4.622E-03
   1.071,    1.143,    1.107,   16.150,   18.206,   17.147,  5.076E-03
   1.143,    1.214,    1.179,   16.150,   18.206,   17.147,  5.499E-03
   1.214,    1.286,    1.250,   16.150,   18.206,   17.147,  5.648E-03
   1.286,    1.357,    1.321,   16.150,   18.206,   17.147,  5.739E-03
   1.357,    1.429,    1.393,   16.150,   18.206,   17.147,  5.382E-03
   1.429,    1.500,    1.464,   16.150,   18.206,   17.147,  4.991E-03
   1.500,    1.571,    1.536,   16.150,   18.206,   17.147,  4.688E-03
   1.571,    1.643,    1.607,   16.150,   18.206,   17.147,  4.516E-03
   1.643,    1.714,    1.679,   16.150,   18.206,   17.147,  4.577E-03
   1.714,    1.786,    1.750,   16.150,   18.206,   17.147,  4.608E-03
   1.786,    1.857,    1.821,   16.150,   18.206,   17.147,  4.657E-03
   1.857,    1.929,    1.893,   16.150,   18.206,   17.147,  4.673E-03
   1.929,    2.000,    1.964,   16.150,   18.206,   17.147,  4.540E-03
   2.000,    2.071,    2.036,   16.150,   18.206,   17.147,  4.384E-03
   2.071,    2.143,    2.107,   16.150,   18.206,   17.147,  4.013E-03
   2.143,    2.214,    2.179,   16.150,   18.206,   17.147,  3.619E-03
   2.214,    2.286,    2.250,   16.150,   18.206,   17.147,  3.159E-03
   2.286,    2.357,    2.321,   16.150,   18.206,   17.147,  2.742E-03
   2.357,    2.429,    2.393,   16.150,   18.206,   17.147,  2.352E-03
   2.429,    2.500,    2.464,   16.150,   18.206,   17.147,  2.059E-03
   2.500,    2.571,    2.536,   16.150,   18.206,   17.147,  1.783E-03
   2.571,    2.643,    2.607,   16.150,   18.206,   17.147,  1.586E-03
   2.643,    2.714,    2.679,   16.150,   18.206,   17.147,  1.371E-03
   2.714,    2.786,    2.750,   16.150,   18.206,   17.147,  1.148E-03
   2.786,    2.857,    2.821,   16.150,   18.206,   17.147,  9.725E-04
   2.857,    2.929,    2.893,   16.150,   18.206,   17.147,  7.872E-04
   2.929,    3.000,    2.964,   16.150,   18.206,   17.147,  6.082E-04
   3.000,    3.071,    3.036,   16.150,   18.206,   17.147,  4.861E-04
   3.071,    3.143,    3.107,   16.150,   18.206,   17.147,  4.018E-04
   3.143,    3.214,    3.179,   16.150,   18.206,   17.147,  3.201E-04
   3.214,    3.286,    3.250,   16.150,   18.206,   17.147,  2.531E-04
   3.286,    3.357,    3.321,   16.150,   18.206,   17.147,  2.190E-04
   3.357,    3.429,    3.393,   16.150,   18.206,   17.147,  1.917E-04
   3.429,    3.500,    3.464,   16.150,   18.206,   17.147,  1.623E-04
   3.500,    3.571,    3.536,   16.150,   18.206,   17.147,  1.557E-04
